CATEGORY,MESSAGE,FILE_NAME
</FONT></B></FONT></P>

<P><FONT color=#003300 face=""Verdana, Arial,

Helvetica, sans-serif"" size=2>In Oklahoma, Craig

Talkington purchased a Tax Lien on a 5 acre parcel for

$300. The owner failed to pay the taxes and forfeited

the 5-acre parcel to Craig Talkington. A short time

later Craig sold that property to one of the neighbors

for $20,000. That's the kind of money that buys new

cars and sends young people to college. Craig didn't

stop at one deal. He later bought a tax lien for only

$17 on a ten acre track, the property owner failed to

pay the taxes, and Craig ended up the property, which

he sold for $4,000. I don't know how much money you

are making right now but these are the kinds of

profits that change peoples lives and solve financial

problems and make things a lot better.

</FONT></P></TD></TR></TBODY></TABLE>

<p>

<center>

<table width=""625"" border=0>

  <tbody>

<TR>

    <td align=""center""><b><font color=#000033

size=5>Janice Knetzger Turned A $463.00 Investment Into $65,000.00!</B></font><br>

  <font color=green size=5><b></b>Wayne Robertson Paid $1.00 For A Home!

</B></font><br>  <font color=#ff0000 size=5><b></b>Todd Beemer Turned A $21,500 Investment Into $150,000.00!

  </font></center></table></tbody></tr></td>

<P>

<CENTER>

<TABLE width=""530"" border=0>

  <TBODY>

  <TD align=""middle""><FONT color=#000033

size=4><B>For Serious Investors and Entrepreneurs Only<br></b><b>

</font></b></TBODY><TR></TABLE>

<P>

<CENTER>

<TABLE width=""530"" border=0>

  <TBODY>

  <TR>

    <TD align=""middle""><FONT color=#000033

size=4><B>For a </font></b><FONT color=#ff0000

size=4>

  <b>FREE</b></font><FONT color=#000033 size=4><b>

Consultantion </b><FONT color=#ff0000 size=4>to see if you qualify</FONT><br> 

</FONT></B></TBODY><TR></TABLE>

<br>

<p align=""center"">

<table width=250 border=0>

  <tbody>

  <tr>

    <td align=""center""><font color=#000033><b>Fill out

the <i>no obligation</i> form below for more

information.

    </table></tbody></tr></td></font></b></P>

<P>

<TABLE width=""400"" border=0>

  <TBODY>

  <TR>

    <TD align=""center""><FONT color=#000033

size=2>Required Input Field</font><font color=#ff0000 

    size=2>*</FONT></P></TD></TR></TBODY></TABLE>

<P>

<TABLE cellSpacing=0 borderColorDark=#333300

cellPadding=3 width=600 

borderColorLight=#ffffcc>

  <TBODY>

  <TR>

    <TD align=""middle"">

      <FORM

action=mailto:taxsale06@btamail.net.cn?subject=Investment_Inquiry

method=post encType=text/plain>

      <TABLE width=""100%"">

        <TBODY>

        <TR>

          <TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>NAME</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT name=NAME></TD></TR>

        <TR>

  <TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>ADDRESS</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT name=ADDRESS></TD></TR>

<TR>

<TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>CITY</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT name=CITY></TD></TR>

<TR>

          <TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>STATE</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT size=2 name=STATE></TD></TR>

        <TR>

<TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>PHONE</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT name=PHONE></TD></TR>

<TR>

<TD align=""right"" width=""50%""><font

face=""Times, New Roman"" 

            color=#000033 size=2>EMAIL ADDRESS</FONT>

            <FONT color=#ff0000 size=2>*</FONT></TD>

          <TD><INPUT name=EMAIL ADDRESS></TD></TR>      

</SELECT></FONT></TD></TR></tbody></table>

      <P><INPUT type=submit value=""Submit Information""

name=submit>

    </FORM></P></TD></TR></TBODY></TABLE>

<br><br>

<p>

<TABLE width=475 border=0>

  <TBODY>

  <TR>

    <TD align=middle><FONT color=000000 size=2><B>*All

tax liens and deeds directly support local

      fire departments, police departments, schools,

roads, and hospitals.  Thank you for your interest and

support.</b><br>

      To be removed, please  

      <A href=""mailto:removes@centralmailer.com?subject=Remove_Investment"">click here</A></FONT>.</FONT></TD></TR></TBODY></TABLE></P></CENTER>

</BODY></HTML>

4589dfSl1-151rzeh9359iYoc9-006Fl29




",00493.1c5f59825f7a246187c137614fb1ea82
1,"<table width=""600"" border=""20"" align=""center"" bordercolor=""#FFCCFF"" bgcolor=""#FFCCFF"">

<tr>

<td align=""center"">

<font face=""verdana"">

<a href=""http://free4pornlovers.com/simply-amateur/""><font size=""+3"" color=""#990000"">Click Here Now !</font></a><br>

<font size=""+4"" color=""#660066"">Simply Amateur</font><br>

<font size=""+2"" color=""#9933FF"">Just like the girl next door.</font><br>

<a href=""http://free4pornlovers.com/simply-amateur/""><font size=""+3"" color=""#990000"">XXX Free Tour !</font><br>

<font size=""+2"" color=""#FF0099"">First time photos !<br>Sneeky hidden cams !<br>Nude exibitionists !<br>Cheating Wives and Girlfriends !</font></a><br><br>

<tr>

	<td align=""center""><a href=""http://free4pornlovers.com/cgi-bin/list-remove.pl"">Click here to be removed</a></td>

</tr>

</font>

</td>

</tr>

</table>


",00012.381e4f512915109ba1e0853a7a8407b2
1,"<html>



<head>

<meta http-equiv=""Content-Language"" content=""en-us"">

<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">

<meta name=""ProgId"" content=""FrontPage.Editor.Document"">

<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">

<title>Answer-Us</title>

</head>



<body link=""#FF0000"" vlink=""#333399"" alink=""#333399"">



<p>&nbsp;</p>



<div align=""center"">

  <center>

  <table border=""4"" cellpadding=""0"" cellspacing=""0"" style=""border-collapse: collapse"" bordercolor=""#425074"" width=""586"" id=""AutoNumber1"" height=""300"">

    <tr>

      <td width=""627"">

      <p align=""center"">

      <font face=""Arial""><br>

      <a href=""http://www.answer-us.com/emails/answer-us/redirect.htm"">

      <img border=""0"" src=""http://www.answer-us.com/emails/answer-us/email.jpg"" width=""440"" height=""390""></a></p>

      <hr width=""600"" color=""#425074"" noShade>



<CENTER>

    <table border=""1"" cellpadding=""0"" cellspacing=""0"" style=""BORDER-COLLAPSE: collapse"" bordercolor=""#ffffff"" width=""90%"">

      <tr>

        <td width=""100%"">

        <p align=""center""><u>

		<font face=""Arial"" size=""2"" color=""#D76F3A""><b>Unlist Information</b> </font>

        </u></p></td>

      </tr>

    </table>

</CENTER>



<CENTER>

    <table border=""1"" cellpadding=""0"" cellspacing=""0"" style=""BORDER-COLLAPSE: collapse"" bordercolor=""#ffffff"" width=""78%"" height=""105"">

      <tr>

        <td width=""100%"" height=""105"">

        <font face=Arial size=""1"" color=""#304D71"">

		This message is brought to you by Answer-us.com in 

		compliance with current federal laws. To find out more about Answer-us.com visit

        </font>

        <font color=""#304D71"" size=""1"">

        <a target=""newwin"" href=""http://www.answer-us.com/new"">

        <font color=""#D76F3A"">

        <a href=""http://www.answer-us.com/emails/answer-us/redirect.htm"">

        <font color=""#D76F3A"">http://www.answer-us.com</font></a></font></a></font><font color=""#304D71""><font face=Arial size=""1"">. 

        You are receiving this mailing because you or someone you know has 

        registered this email address to receive special offers from an Answer-us.com 

        marketing partner. Screening of addresses has been done to the best of 

        our knowledge. We honor all unlist requests within 72 hours. If you

        have received this email in error, we apologize for any inconvenience it 

        has caused and will not mail further offers to you. To be

        unlisted from our database, please do the 

        following: Simply</font><font size=""1""> </font> </font>

        <b><a href=""http://www.answer-us.com/Unsubscribe.html"">

        <font size=""2"" color=""#304D71"">

        </font>

        <font size=""2"" color=""#304D71"">

        <a href=""http://www.answer-us.com/emails/answer-us/redirect2.htm"">

        <font color=""#D76F3A"">click here</font></a></font></a><font size=""2"" color=""#D76F3A"">

        </font>

        </b>

        <font face=Arial size=""1"" color=""#304D71"">

        . If you have your mail forwarded to a new email address 

        please provide your old email address.

        </font>

        </td>

      </tr>

    </table>

</CENTER>



<CENTER> 

    <hr width=""600"" color=""#425074"" noShade>

</CENTER>



<CENTER>

    <table cellSpacing=""0"" cellPadding=""0"" width=""602"" border=""0"" style=""BORDER-COLLAPSE: collapse"" bordercolor=""#111111"" height=""103"">

      <tr>

        <td width=""166"" bgColor=""white"" height=""91"" border=""0"">

        &nbsp;

        </font>

      <font face=""Verdana"">

        <table cellSpacing=""0"" cellPadding=""0"" width=""161"" border=""2"" bordercolor=""#32336B"" style=""BORDER-COLLAPSE: collapse"" height=""84"">

          <tr>

            <td width=""157"" bgColor=""white"" height=""84"" border=""0"">

            <p align=""center""><font color=""#D76F3A"" size=""6"">A</font><font color=""#D76F3A"" size=""4"">nswer</font><font color=""#32336B"" size=""4"">-</font><font color=""#D76F3A"" size=""4"">Us</font><b><font color=""#425074"" size=""5""><br>

            </font><font color=""#425074"">Nationwide</font></b></p>

            </font>

      <font face=""Arial"">

            <p align=""center"">

            <b>

            <font face=""Arial, Helvetica, sans-serif"" color=""#00008b"" size=""1"">

            <A href=""mailto:support@answer-us.com""><font color=""#D76F3A"">support@answer-us.com</font></A></font></b><font color=""#D76F3A""><br>

&nbsp;</font></p></td>

          </tr>

        </table>

        </td>

        <td width=""8"" bgColor=""white"" height=""91"">&nbsp;</td>

        <td width=""428"" bgColor=""white"" height=""91"">

        <p align=""center"">

        <i>

        <font face=""arial,helvetica"" color=""#00008b"" size=""1"">

        <br>

        </font>

      <font face=""Arial,Helvetica,Helvetica"" color=""#323460"" size=""2"">Our 

        E-Mail Campaigns Have Produced

      Staggering Response Rates!</font><font face=""Arial,Helvetica,Helvetica"" color=""darkblue"" size=""2""><br>

        </font>

        <font face=""Arial,Helvetica"" color=""#D76F3A""><big><big><font size=""2"">Responsive 

      General or Targeted Managed</font><nobr><font size=""2""> E-Mail Lists</font></nobr></big></big></font><font size=""2""><font color=""#D76F3A"">

      </font>

        <font color=""#ff7c3e"">

        <br>

      </font>

        </font>

        <font face=""Arial"" size=""2""><font color=""#425074"">

      Visit</font><font color=""#00008b""><a href=""http://www.answer-us.com/emails/answer-us/redirect.htm"">

        <font color=""#D76F3A"">

      <b>

        www.answer-us.com</b></font></a></font><b><font color=""#D76F3A"">

        </font></a></b><font color=""#425074"">today!</font></font><font face=""arial,helvetica"" color=""#425074"" size=""1"">

        </font></i></p></td>

      </tr>

    </table>

</CENTER>



<CENTER>

    <table cellSpacing=""0"" cellPadding=""0"" width=""603"" border=""2"" style=""BORDER-COLLAPSE: collapse"" bordercolor=""#32336B"" height=""10"">

      <tr>

        <td width=""603"" bgColor=""#D76F3A"" height=""12"" border=""0"">

        <p align=""center"">

        <b>

        <font face=""verdana,arial,helvetica"" color=""#FFFFFF"" size=""1"">Copyright 

        © 2002 Answer-us.com. All rights reserved. </font>

        </b></p>

        </td>

      </tr>

    </table>

</CENTER></font>

      </td>

    </tr>

  </table>

  </center>

</div>



<p>

&nbsp;</p>



</body>



</html>




",00487.139a2f4e8edbbdd64441536308169d74
1,"Dear Consumers, Increase your Business Sales! 



How??



By targeting millions of buyers via e-mail !! 



25 MILLION EMAILS + Bulk Mailing Software For Only $150.00



super low price! ACT NOW !!!



Our Fresh Addresses Will Bring You 



Incredible Results!



 



If you REALLY want to get the word out regarding



your services or products, Bulk Email is the BEST 



way to do so, PERIOD! Advertising in newsgroups is 



good but you're competing with hundreds even THOUSANDS



of other ads. Will your customer's see YOUR ad in the 



midst of all the others?



Free Classifieds? (Don't work)



Web Site? (Takes thousands of visitors)



Banners? (Expensive and iffy)



E-Zine? (They better have a huge list)



Search Engines? (Easily buried with thousands of others)



Bulk Email will allow you to DIRECTLY contact your



potential customers. They are much more likely to



take the time to read about what you have to offer 



if it was as easy as reading it via email rather



than searching through countless postings in 



newsgroups.



The list's are divided into groups and are compressed. 



This will allow you to use the names right off the cd. 



ORDER IN THE NEXT 72 hours AND RECIEVE 4 BONUSES!!



ORDER IN THE NEXT 48 HOURS AND RECIEVE FULL TECHNICAL SUPPORT !!!



ACT NOW !!!!!!!!!!!!!!



*BONUS #1 Receive an additional cd-rom with millions of fresh, 



deliverable general internet e-mail addresses free!! 



*BONUS #2 Receive 2000 how to books, reports and manuals on cd-rom with



reprint resale rights! Produce for pennies and resell for BIG dollars! 



*BONUS #3 Receive the Mass Mailer bulk delivery software, with full



operating instructions. This software will get the mail out QUICK! 



*BONUS #4 Receive the Informational Guide to bulk e-mail. This guide 



will give you all the information you need to get started! 



THIS IS A ONE TIME PACKAGE DEAL WORTH HUNDREDS OF DOLLARS!! 



ACT NOW! THIS IS A LIMITED TIME OFFER! ORDER WHILE SUPPLIES LAST! 



RECEIVE THIS DREAM PACKAGE FOR THE UNBELIEVABLE LOW, LOW PRICE OF 



ONLY $150.00



 



ORDERING INFORMATION:



CHECK BY FAX SERVICES OR CREDIT CARD INFO: 



O R D E R N O W . . . SAME DAY SERVICE (M-F) if your order



is received before 3pm Central . To place an order, you can call us at: 



1-308-650-5905 ext 121 Are fax your order to 1-415-873-2700 



 



 



This Number is for credit Card Orders Only!!!



CHECK BY FAX SERVICES!



 



__________________________________________



To order, via credit card simply cut/paste and print out the



EZ ORDER FORM below and fax to our office today.



 



***** NOW ONLY $150! *****



This ""Special Price"" is in effect for the next seven days,



after that we go back to our regular price of $250.00 ...



Don't delay... you can be in business tomorrow! 



We accept Visa, Mastercard, Amex, Disc and Checks by Fax.



----------------------Cut & Paste----------------------



---------------------EZ Order Form---------------------



_____Yes! I want everything! I am ordering within 72 hours.



Include my FREE ""Business On A Disk"" bonus along with your 



Millions of E-Mail addresses on CD (plus 1,093,808 bonus addresses)



for the special price of only $150.00 + shipping as indicated



below.



_____Yes! I missed the 72 hour special, but I am ordering



CD WITH, super clean e-mail addresses within 7 days for the



""special"" price of only $250.00 + s&h.



_____Oop's I missed the 72 hour and 7 day ""specials"". I am



ordering The Cd at the regular price of $250.00 + s&h.



***PLEASE SELECT YOUR SHIPPING OPTION***



____I would like to receive my package FedEx OVERNIGHT. I am



including $15 for shipping. (Hawaii & Alaska $20 - Canada $25,



all other International add an *additional* $25 [$40 total] for shipping)



____I would like to receive my package FedEx 2 DAY delivery.



I'm including $10 for shipping. (Sorry no Canada or International



delivery - Continental U.S. shipping addresses only)



***Please Print Carefully***



NOTE: Orders cannot be shipped without complete information



including your signature. No exceptions!



NAME____________________________________________________



COMPANY NAME____________________________________________



ADDRESS_________________________________________________



(FedEx can only ship to street addresses - no P.O. boxes)



CITY, STATE, ZIP________________________________________



PHONE NUMBER____________________________________________



(required for shipping & tracking) 



EMAIL ADDRESS___________________________________________



(Print Carefully - required in case we have a question and to



send you a confirmation that your order has been shipped and for 



technical support if you order within 24 hrs) 



TYPE OF CREDIT CARD:



______VISA _____MASTERCARD ______AMEX ______DISC



CREDIT CARD# __________________________________________



EXPIRATION DATE________________________________________



NAME ON CARD___________________________________________



TOTAL AMOUNT (Including Shipping): $___________________



DATE:x__________________



(Required) SIGNATURE:x_________________________________



I understand that I am purchasing the e-mail address on CD,



and authorize the above charge to my credit card, the addresses are not rented, 



but are mine to use for my own mailing, over-and-over. Free bonuses are included, 



but cannot be considered part of the financial transaction. I understand that it 



is my responsibility to comply with any laws applicable to my local area. As with 



all software, once opened the CD may not be returned, however, if found defective 



it will be replaced with like product at no charge.



O R D E R N O W . . . SAME DAY SERVICE (M-F) if your order



is received before 3pm Central . To place an order, you can call us at: 



1-308-650-5905 ext 121 Are fax your order to1-415-873-2700 



This Number is for credit Card Orders Only!!!



CHECK BY FAX SERVICES!



If you would like to fax a check, paste your check below and fax it to our office 



along with the EZ Order Form forms to: 1-415-873-2700 



**********************************************************



***24 HOUR FAX SERVICES*** PLEASE PASTE YOUR



CHECK HERE AND FAX IT TO US AT 1-415-873-2700 



 



 



**********************************************************



If You fax a check, there is no need for you to mail the



original. We will draft a new check, with the exact



information from your original check. All checks will be



held for bank clearance. (7-10 days) Make payable to: 



""S.C.I.S""



 



-=-=-=-=--=-=-=-=-=-=-=offlist  Instructions=-=-=-=-=-=-=-=-=-=-=-=



----------------------------------------------------------------------

Do not reply to this message - 

To be off from future mailings:

mailto:trudymail2002@themail.com?Subject=offitnow








",00159.b16f070a576c2eb1533aa9e2cf8e6b77
1,"Tired of paying big bucks for satellite t.v.?



THEN DONT!



For as low as $97 you can buy the programming card that will

give you all the channels.  YES ALL OF THEM, including pay channels

and pay per view.  You will never have another satellite or cable bill

again.  



http://11.lspeedhost.net/zzzzcards/ads





FOR AS LITTLE AS $97 YOU NOW GOT A WORKING UNBLOCKED RECEIVER WITH 

ALL CHANNELS !!! 60+ movie channels 20+ PRON CHANNELS ,etc.. ALL THE 

CHANNELS ARE UNLOCKED!!! INCLUDING ALL PAY PER VIEW AND EVENTS FOR 

FREE!  FOR LIFE!



http://11.lspeedhost.net/zzzzcards/ads





5963HgYk7-980lnZG6754dLNm8-294DcnP4174Lcsd2-914QRTr7194Fyjl55




",00446.a54877313142d56c24d499d761c48fb1
1,"<HTML><HEAD><TITLE>New Web Technology</TITLE>

<META http-equiv=3DContent-Type content=3D""text/html; charset=3Dwindows-12=

52"">

<META content=3D""MSHTML 5.50.4134.600"" name=3DGENERATOR></HEAD>

<BODY vLink=3D#c0c0c0 link=3D#c0c0c0 bgColor=3D#EAEAAE leftMargin=3D0><FON=

T 

face=3DMicrosoft, Sans Sarif>

<P>

<CENTER>

<TABLE width=3D560 border=3D0>

  <TBODY>

  <TR>

    <TD align=3Dmiddle><B><FONT color=3D#42426F size=3D6>UNLIMITED WEB CON=

FERENCING</font></b>

      <HR><FONT color=3D#2F2F4F size=3D4>Subscribe to the Web Conference C=

enter for only $40.00 per month!

</FONT>

<br>

<FONT color=3D#42426F size=3D3>(Connects up to 15 participants at a time p=

lus audio charges)</font></TD></TR></TBODY></TABLE><P>

<TABLE width=3D475 border=3D0>

  <TBODY>

  <TR>

    <TD align=3D""left""><FONT color=3D#2F2F4F size=3D3><B>

      <LI>Manage your meetings virtually on line 

      <LI>Application sharing

      <LI>Multi-platform compatible </B>(no software needed)
